call_number,timestamp_ns,timestamp_cycles,delta_ns,delta_cycles,violation
689,46225396019720,115412879359710,153,384,0
690,46225396019876,115412879360098,156,388,0
691,46225396020030,115412879360483,154,385,0
692,46225396020185,115412879360869,155,386,0
693,46225396020342,115412879361261,157,392,0
694,46225396020496,115412879361647,154,386,0
695,46225396020649,115412879362031,153,384,0
696,46225396020805,115412879362417,156,386,0
697,46225396020959,115412879362803,154,386,0
698,46225396021113,115412879363187,154,384,0
699,46225396021268,115412879363573,155,386,0
700,46225396021422,115412879363959,154,386,0
701,46225396021576,115412879364345,154,386,0
702,46225396021731,115412879364729,155,384,0
703,46225396021885,115412879365115,154,386,0
704,46225396022040,115412879365501,155,386,0
705,46225396022194,115412879365885,154,384,0
706,46225396022348,115412879366266,154,381,0
707,46225396022502,115412879366654,154,388,0
708,46225396022658,115412879367042,156,388,0
709,46225396022812,115412879367428,154,386,0
710,46225396022967,115412879367816,155,388,0
711,46225396023122,115412879368200,155,384,0
712,46225396023277,115412879368586,155,386,0
713,46225396023433,115412879368978,156,392,0
714,46225396023588,115412879369364,155,386,0
715,46225396023743,115412879369750,155,386,0
716,46225396023896,115412879370134,153,384,0
717,46225396024051,115412879370520,155,386,0
718,46225396024206,115412879370906,155,386,0
719,46225396024359,115412879371292,153,386,0
720,46225396024514,115412879371676,155,384,0
721,46225396024667,115412879372058,153,382,0
722,46225396024821,115412879372445,154,387,0
723,46225396024975,115412879372829,154,384,0
724,46225396025132,115412879373219,157,390,0
725,46225396025288,115412879373607,156,388,0
726,46225396025442,115412879373993,154,386,0
727,46225396025597,115412879374379,155,386,0
728,46225396025752,115412879374765,155,386,0
729,46225396025905,115412879375149,153,384,0
730,46225396027387,115412879378852,1482,3703,0
731,46225396027596,115412879379366,209,514,0
732,46225396027767,115412879379795,171,429,0
733,46225396027926,115412879380193,159,398,0
734,46225396028084,115412879380587,158,394,0
735,46225396028243,115412879380983,159,396,0
736,46225396028400,115412879381379,157,396,0
737,46225396028562,115412879381783,162,404,0
738,46225396028719,115412879382173,157,390,0
739,46225396028876,115412879382563,157,390,0
740,46225396029033,115412879382953,157,390,0
741,46225396029190,115412879383349,157,396,0
742,46225396029347,115412879383739,157,390,0
743,46225396029504,115412879384131,157,392,0
744,46225396029661,115412879384521,157,390,0
745,46225396029816,115412879384911,155,390,0
746,46225396029972,115412879385301,156,390,0
747,46225396030129,115412879385691,157,390,0
748,46225396030285,115412879386081,156,390,0
749,46225396030441,115412879386471,156,390,0
750,46225396030598,115412879386863,157,392,0
751,46225396030754,115412879387251,156,388,0
752,46225396030909,115412879387641,155,390,0
753,46225396031068,115412879388035,159,394,0
754,46225396031224,115412879388425,156,390,0
755,46225396031380,115412879388813,156,388,0
756,46225396031537,115412879389207,157,394,0
757,46225396031694,115412879389599,157,392,0
758,46225396031852,115412879389993,158,394,0
759,46225396032007,115412879390381,155,388,0
760,46225396032164,115412879390771,157,390,0
761,46225396032317,115412879391155,153,384,0
762,46225396032471,115412879391539,154,384,0
763,46225396032628,115412879391929,157,390,0
764,46225396032781,115412879392315,153,386,0
765,46225396032938,115412879392705,157,390,0
766,46225396033091,115412879393087,153,382,0
767,46225396033245,115412879393471,154,384,0
768,46225396033400,115412879393857,155,386,0
769,46225396033555,115412879394243,155,386,0
770,46225396033709,115412879394629,154,386,0
771,46225396033863,115412879395013,154,384,0
772,46225396034018,115412879395399,155,386,0
773,46225396034172,115412879395785,154,386,0
774,46225396034327,115412879396170,155,385,0
775,46225396034482,115412879396558,155,388,0
776,46225396034636,115412879396944,154,386,0
777,46225396034790,115412879397328,154,384,0
778,46225396034944,115412879397714,154,386,0
779,46225396035099,115412879398100,155,386,0
780,46225396035254,115412879398484,155,384,0
781,46225396035408,115412879398868,154,384,0
782,46225396035564,115412879399260,156,392,0
783,46225396035717,115412879399644,153,384,0
784,46225396035873,115412879400030,156,386,0
785,46225396036027,115412879400414,154,384,0
786,46225396036181,115412879400798,154,384,0
787,46225396036334,115412879401182,153,384,0
788,46225396036489,115412879401568,155,386,0
789,46225396036643,115412879401951,154,383,0
790,46225396036797,115412879402335,154,384,0
791,46225396036951,115412879402721,154,386,0
792,46225396037105,115412879403105,154,384,0
793,46225396037259,115412879403489,154,384,0
794,46225396037412,115412879403871,153,382,0
795,46225396037565,115412879404257,153,386,0
796,46225396037720,115412879404643,155,386,0
797,46225396037874,115412879405027,154,384,0
798,46225396038029,115412879405413,155,386,0
799,46225396038183,115412879405799,154,386,0
800,46225396038337,115412879406183,154,384,0
801,46225396038491,115412879406568,154,385,0
802,46225396038645,115412879406952,154,384,0
803,46225396038800,115412879407338,155,386,0
804,46225396038954,115412879407722,154,384,0
805,46225396039108,115412879408108,154,386,0
806,46225396039264,115412879408494,156,386,0
807,46225396039418,115412879408882,154,388,0
808,46225396039574,115412879409268,156,386,0
809,46225396039727,115412879409652,153,384,0
810,46225396039881,115412879410036,154,384,0
811,46225396040037,115412879410422,156,386,0
812,46225396040191,115412879410808,154,386,0
813,46225396040344,115412879411194,153,386,0
814,46225396040500,115412879411578,156,384,0
815,46225396040654,115412879411965,154,387,0
816,46225396040809,115412879412351,155,386,0
817,46225396040963,115412879412733,154,382,0
818,46225396041116,115412879413119,153,386,0
819,46225396041271,115412879413505,155,386,0
820,46225396041425,115412879413889,154,384,0
821,46225396042806,115412879417340,1381,3451,0
822,46225396043004,115412879417830,198,490,0
823,46225396043167,115412879418240,163,410,0
824,46225396043329,115412879418642,162,402,0
825,46225396043485,115412879419030,156,388,0
826,46225396043641,115412879419422,156,392,0
827,46225396043798,115412879419812,157,390,0
828,46225396043955,115412879420204,157,392,0
829,46225396044109,115412879420592,154,388,0
830,46225396044266,115412879420982,157,390,0
831,46225396044423,115412879421374,157,392,0
832,46225396044580,115412879421766,157,392,0
833,46225396044737,115412879422156,157,390,0
834,46225396044893,115412879422548,156,392,0
835,46225396045048,115412879422936,155,388,0
836,46225396045207,115412879423330,159,394,0
837,46225396045363,115412879423720,156,390,0
838,46225396045519,115412879424110,156,390,0
839,46225396045676,115412879424502,157,392,0
840,46225396045836,115412879424900,160,398,0
841,46225396045995,115412879425297,159,397,0
842,46225396046154,115412879425697,159,400,0
843,46225396046310,115412879426083,156,386,0
844,46225396046468,115412879426477,158,394,0
845,46225396046624,115412879426869,156,392,0
846,46225396046783,115412879427263,159,394,0
847,46225396046938,115412879427651,155,388,0
848,46225396047097,115412879428047,159,396,0
849,46225396047251,115412879428435,154,388,0
850,46225396047407,115412879428823,156,388,0
851,46225396047563,115412879429211,156,388,0
852,46225396047719,115412879429599,156,388,0
853,46225396047875,115412879429989,156,390,0
854,46225396048032,115412879430383,157,394,0
855,46225396048188,115412879430771,156,388,0
856,46225396048346,115412879431165,158,394,0
857,46225396048501,115412879431555,155,390,0
858,46225396048660,115412879431949,159,394,0
859,46225396048816,115412879432337,156,388,0
860,46225396048973,115412879432731,157,394,0
861,46225396049129,115412879433121,156,390,0
862,46225396049288,115412879433517,159,396,0
863,46225396049443,115412879433903,155,386,0
864,46225396049600,115412879434297,157,394,0
865,46225396049755,115412879434685,155,388,0
866,46225396049911,115412879435073,156,388,0
867,46225396050067,115412879435461,156,388,0
868,46225396050225,115412879435857,158,396,0
869,46225396050383,115412879436249,158,392,0
870,46225396050539,115412879436639,156,390,0
871,46225396050694,115412879437027,155,388,0
872,46225396050849,115412879437415,155,388,0
873,46225396051005,115412879437805,156,390,0
874,46225396051164,115412879438199,159,394,0
875,46225396051319,115412879438587,155,388,0
876,46225396051474,115412879438975,155,388,0
877,46225396051630,115412879439365,156,390,0
878,46225396051786,115412879439751,156,386,0
879,46225396051942,115412879440145,156,394,0
880,46225396052100,115412879440537,158,392,0
881,46225396052258,115412879440933,158,396,0
882,46225396052414,115412879441321,156,388,0
883,46225396052570,115412879441709,156,388,0
884,46225396052727,115412879442101,157,392,0
885,46225396052882,115412879442489,155,388,0
886,46225396053041,115412879442885,159,396,0
887,46225396053196,115412879443273,155,388,0
888,46225396053354,115412879443667,158,394,0
889,46225396053509,115412879444057,155,390,0
890,46225396053668,115412879444451,159,394,0
891,46225396053824,115412879444841,156,390,0
892,46225396053982,115412879445233,158,392,0
893,46225396054140,115412879445627,158,394,0
894,46225396054295,115412879446017,155,390,0
895,46225396054451,115412879446405,156,388,0
896,46225396054610,115412879446801,159,396,0
897,46225396054764,115412879447189,154,388,0
898,46225396054922,115412879447583,158,394,0
899,46225396055078,115412879447971,156,388,0
900,46225396055236,115412879448365,158,394,0
901,46225396055390,115412879448753,154,388,0
902,46225396055545,115412879449139,155,386,0
903,46225396055700,115412879449523,155,384,0
904,46225396055857,115412879449915,157,392,0
905,46225396056013,115412879450305,156,390,0
906,46225396056170,115412879450695,157,390,0
907,46225396056324,115412879451081,154,386,0
908,46225396056481,115412879451473,157,392,0
909,46225396056636,115412879451859,155,386,0
910,46225396056792,115412879452249,156,390,0
911,46225396056947,115412879452635,155,386,0
912,46225396058659,115412879456911,1712,4276,0
913,46225396058862,115412879457415,203,504,0
914,46225396059027,115412879457829,165,414,0
915,46225396059188,115412879458229,161,400,0
916,46225396059345,115412879458623,157,394,0
917,46225396059504,115412879459019,159,396,0
918,46225396059664,115412879459418,160,399,0
919,46225396059823,115412879459814,159,396,0
920,46225396059981,115412879460212,158,398,0
921,46225396060141,115412879460606,160,394,0
922,46225396060299,115412879461004,158,398,0
923,46225396060457,115412879461398,158,394,0
924,46225396060615,115412879461790,158,392,0
925,46225396060770,115412879462180,155,390,0
926,46225396060925,115412879462566,155,386,0
927,46225396061081,115412879462956,156,390,0
928,46225396061238,115412879463346,157,390,0
929,46225396061394,115412879463736,156,390,0
930,46225396061550,115412879464126,156,390,0
931,46225396061706,115412879464516,156,390,0
932,46225396061862,115412879464904,156,388,0
933,46225396062018,115412879465294,156,390,0
934,46225396062174,115412879465682,156,388,0
935,46225396062330,115412879466072,156,390,0
936,46225396062485,115412879466462,155,390,0
937,46225396062641,115412879466848,156,386,0
938,46225396062796,115412879467236,155,388,0
939,46225396062952,115412879467626,156,390,0
940,46225396063108,115412879468014,156,388,0
941,46225396063262,115412879468402,154,388,0
942,46225396063418,115412879468792,156,390,0
943,46225396063571,115412879469174,153,382,0
944,46225396063728,115412879469562,157,388,0
945,46225396063883,115412879469950,155,388,0
946,46225396064039,115412879470340,156,390,0
947,46225396064196,115412879470728,157,388,0
948,46225396064351,115412879471118,155,390,0
949,46225396064507,115412879471505,156,387,0
950,46225396064662,115412879471891,155,386,0
951,46225396064818,115412879472281,156,390,0
952,46225396064972,115412879472669,154,388,0
953,46225396065128,115412879473059,156,390,0
954,46225396065283,115412879473447,155,388,0
955,46225396065440,115412879473835,157,388,0
956,46225396065596,115412879474225,156,390,0
957,46225396065751,115412879474615,155,390,0
958,46225396065907,115412879474999,156,384,0
959,46225396066062,115412879475391,155,392,0
960,46225396066220,115412879475783,158,392,0
961,46225396066375,115412879476167,155,384,0
962,46225396066530,115412879476555,155,388,0
963,46225396066685,115412879476945,155,390,0
964,46225396066842,115412879477333,157,388,0
965,46225396066996,115412879477721,154,388,0
966,46225396067151,115412879478107,155,386,0
967,46225396067306,115412879478495,155,388,0
968,46225396067461,115412879478881,155,386,0
969,46225396067618,115412879479271,157,390,0
970,46225396067773,115412879479659,155,388,0
971,46225396067926,115412879480041,153,382,0
972,46225396068081,115412879480429,155,388,0
973,46225396068236,115412879480817,155,388,0
974,46225396068392,115412879481203,156,386,0
975,46225396068546,115412879481589,154,386,0
976,46225396068701,115412879481977,155,388,0
977,46225396068857,115412879482365,156,388,0
978,46225396069012,115412879482750,155,385,0
979,46225396069166,115412879483138,154,388,0
980,46225396069321,115412879483526,155,388,0
981,46225396069476,115412879483914,155,388,0
982,46225396069631,115412879484300,155,386,0
983,46225396069787,115412879484686,156,386,0
984,46225396069943,115412879485074,156,388,0
985,46225396070098,115412879485462,155,388,0
986,46225396070253,115412879485848,155,386,0
987,46225396070408,115412879486238,155,390,0
988,46225396070564,115412879486628,156,390,0
989,46225396070720,115412879487018,156,390,0
990,46225396070875,115412879487402,155,384,0
991,46225396071028,115412879487786,153,384,0
992,46225396071183,115412879488174,155,388,0
993,46225396071337,115412879488556,154,382,0
994,46225396071492,115412879488944,155,388,0
995,46225396071646,115412879489328,154,384,0
996,46225396071802,115412879489716,156,388,0
997,46225396071956,115412879490104,154,388,0
998,46225396072112,115412879490492,156,388,0
999,46225396072268,115412879490880,156,388,0
1000,46225396072423,115412879491268,155,388,0
1001,46225396072605,115412879491723,182,455,0
