measurement_id,time_diff_ns,cycles_diff,zero_diff
16276,40,96,0
16277,38,98,0
16278,39,98,0
16279,39,98,0
16280,39,100,0
16281,40,99,0
16282,38,97,0
16283,39,97,0
16284,38,99,0
16285,39,100,0
16286,39,100,0
16287,39,97,0
16288,39,97,0
16289,40,97,0
16290,39,97,0
16291,39,97,0
16292,40,98,0
16293,38,98,0
16294,39,98,0
16295,40,98,0
16296,40,98,0
16297,39,100,0
16298,39,99,0
16299,38,97,0
16300,39,97,0
16301,40,97,0
16302,39,96,0
16303,40,98,0
16304,39,98,0
16305,39,100,0
16306,39,101,0
16307,40,100,0
16308,40,98,0
16309,39,100,0
16310,40,97,0
16311,39,101,0
16312,39,98,0
16313,39,100,0
16314,40,97,0
16315,39,101,0
16316,39,100,0
16317,40,100,0
16318,39,97,0
16319,39,99,0
16320,40,98,0
16321,39,94,0
16322,39,96,0
16323,39,98,0
16324,39,97,0
16325,39,99,0
16326,39,99,0
16327,39,99,0
16328,39,97,0
16329,39,99,0
16330,39,97,0
16331,38,99,0
16332,38,97,0
16333,39,99,0
16334,39,97,0
16335,39,100,0
16336,40,98,0
16337,38,100,0
16338,38,99,0
16339,40,99,0
16340,40,98,0
16341,39,98,0
16342,39,97,0
16343,39,97,0
16344,39,98,0
16345,38,99,0
16346,39,99,0
16347,39,98,0
16348,40,100,0
16349,39,98,0
16350,39,96,0
16351,39,100,0
16352,40,98,0
16353,38,100,0
16354,39,99,0
16355,39,97,0
16356,38,97,0
16357,41,98,0
16358,39,100,0
16359,40,101,0
16360,40,98,0
16361,40,98,0
16362,39,98,0
16363,40,100,0
16364,39,97,0
16365,40,101,0
16366,39,98,0
16367,39,96,0
16368,39,99,0
16369,39,101,0
16370,39,100,0
16371,40,99,0
16372,40,99,0
16373,41,99,0
16374,39,97,0
16375,40,99,0
16376,39,97,0
16377,39,99,0
16378,40,98,0
16379,40,98,0
16380,39,96,0
16381,40,98,0
16382,40,100,0
16383,40,97,0
16384,40,97,0
16385,39,99,0
16386,39,100,0
16387,39,100,0
16388,40,97,0
16389,39,101,0
16390,40,100,0
16391,41,97,0
16392,39,101,0
16393,41,100,0
16394,39,101,0
16395,39,100,0
16396,40,98,0
16397,39,97,0
16398,38,98,0
16399,40,98,0
16400,39,98,0
16401,39,98,0
16402,40,98,0
16403,39,98,0
16404,39,98,0
16405,38,100,0
16406,40,97,0
16407,39,98,0
16408,39,98,0
16409,40,101,0
16410,39,97,0
16411,39,99,0
16412,39,98,0
16413,39,98,0
16414,40,99,0
16415,40,97,0
16416,39,99,0
16417,40,99,0
16418,39,97,0
16419,40,95,0
16420,38,97,0
16421,39,98,0
16422,40,98,0
16423,40,98,0
16424,39,102,0
16425,40,99,0
16426,40,99,0
16427,39,97,0
16428,41,99,0
16429,39,99,0
16430,39,98,0
16431,40,100,0
16432,40,99,0
16433,41,99,0
16434,39,99,0
16435,40,97,0
16436,40,95,0
16437,41,97,0
16438,40,100,0
16439,39,100,0
16440,40,98,0
16441,40,96,0
16442,39,98,0
16443,39,97,0
16444,40,97,0
16445,41,99,0
16446,39,97,0
16447,39,95,0
16448,41,97,0
16449,39,99,0
16450,39,98,0
16451,40,98,0
16452,40,100,0
16453,40,97,0
16454,40,97,0
16455,39,99,0
16456,40,97,0
16457,39,99,0
16458,39,101,0
16459,40,98,0
16460,40,100,0
16461,39,99,0
16462,41,97,0
16463,40,100,0
16464,39,100,0
16465,40,97,0
16466,39,98,0
16467,40,102,0
16468,40,101,0
16469,39,94,0
16470,39,101,0
16471,40,98,0
16472,40,98,0
16473,40,97,0
16474,39,100,0
16475,40,99,0
16476,39,99,0
16477,40,98,0
16478,40,98,0
16479,39,100,0
16480,38,97,0
16481,40,97,0
16482,41,99,0
16483,40,98,0
16484,39,100,0
16485,40,100,0
16486,39,98,0
16487,39,97,0
16488,40,97,0
16489,40,98,0
16490,39,98,0
16491,39,98,0
16492,39,98,0
16493,39,100,0
16494,40,97,0
16495,40,95,0
16496,42,99,0
16497,38,97,0
16498,39,98,0
16499,40,100,0
16500,40,96,0
16501,39,97,0
16502,40,99,0
16503,39,97,0
16504,39,99,0
16505,39,95,0
16506,40,99,0
16507,40,99,0
16508,39,98,0
16509,40,98,0
16510,40,100,0
16511,40,99,0
16512,39,99,0
16513,40,97,0
16514,39,97,0
16515,40,99,0
16516,40,99,0
16517,38,99,0
16518,39,97,0
16519,38,96,0
16520,40,100,0
16521,39,97,0
16522,42,99,0
16523,40,97,0
16524,40,97,0
16525,39,99,0
16526,40,98,0
16527,39,98,0
16528,38,98,0
16529,39,98,0
16530,40,98,0
16531,39,96,0
16532,39,96,0
16533,40,98,0
16534,39,98,0
16535,39,99,0
16536,39,99,0
16537,39,97,0
16538,40,97,0
16539,39,97,0
16540,40,101,0
16541,39,98,0
16542,40,98,0
16543,38,98,0
16544,38,100,0
16545,39,97,0
16546,39,99,0
16547,40,98,0
16548,39,98,0
16549,39,98,0
16550,39,96,0
16551,39,98,0
16552,38,100,0
16553,39,99,0
16554,39,97,0
16555,39,95,0
16556,38,97,0
16557,39,97,0
16558,39,99,0
16559,40,98,0
16560,39,98,0
16561,40,100,0
16562,40,97,0
16563,39,101,0
16564,40,98,0
16565,40,96,0
16566,39,98,0
16567,40,100,0
16568,40,97,0
16569,39,99,0
16570,40,97,0
16571,39,99,0
16572,39,100,0
16573,39,98,0
16574,39,100,0
16575,40,97,0
16576,39,98,0
16577,39,98,0
16578,38,100,0
16579,40,97,0
16580,40,97,0
16581,40,97,0
16582,40,97,0
16583,41,95,0
16584,40,98,0
16585,39,96,0
16586,39,98,0
16587,39,98,0
16588,40,98,0
16589,40,96,0
16590,38,100,0
16591,40,99,0
16592,40,98,0
16593,39,98,0
16594,40,98,0
16595,39,98,0
16596,39,96,0
16597,40,98,0
16598,38,99,0
16599,39,97,0
16600,41,99,0
16601,39,95,0
16602,39,97,0
16603,39,99,0
16604,41,98,0
16605,39,98,0
16606,40,100,0
16607,41,99,0
16608,40,97,0
16609,39,97,0
16610,38,99,0
16611,40,99,0
16612,40,100,0
16613,41,98,0
16614,39,101,0
16615,39,98,0
16616,40,98,0
16617,39,98,0
16618,39,100,0
16619,39,99,0
16620,38,97,0
16621,40,102,0
16622,39,97,0
16623,40,97,0
16624,39,98,0
16625,39,96,0
16626,38,96,0
16627,39,100,0
16628,40,97,0
16629,39,99,0
16630,64,99,0
16631,39,99,0
16632,40,99,0
16633,40,97,0
16634,39,100,0
16635,39,101,0
16636,40,100,0
16637,39,97,0
16638,39,98,0
16639,39,100,0
16640,39,95,0
16641,39,96,0
16642,38,98,0
16643,40,100,0
16644,40,99,0
16645,40,97,0
16646,39,97,0
16647,39,100,0
16648,39,100,0
16649,40,97,0
16650,40,97,0
16651,40,97,0
16652,39,96,0
16653,40,98,0
16654,39,98,0
16655,40,98,0
16656,39,98,0
16657,40,97,0
16658,38,99,0
16659,39,99,0
16660,39,97,0
16661,39,99,0
16662,39,99,0
16663,39,97,0
16664,40,97,0
16665,39,95,0
16666,39,98,0
16667,40,98,0
16668,39,96,0
16669,39,98,0
16670,39,98,0
16671,39,98,0
16672,39,100,0
16673,40,97,0
16674,39,97,0
16675,39,99,0
16676,40,97,0
16677,39,97,0
16678,39,99,0
16679,40,97,0
16680,40,97,0
16681,39,99,0
16682,38,99,0
16683,39,97,0
16684,40,99,0
16685,40,97,0
16686,39,99,0
16687,40,95,0
16688,38,99,0
16689,39,97,0
16690,40,97,0
16691,40,97,0
16692,40,97,0
16693,38,97,0
16694,39,97,0
16695,39,97,0
16696,39,101,0
16697,39,98,0
16698,39,98,0
16699,39,96,0
16700,39,98,0
16701,39,98,0
16702,39,98,0
16703,39,98,0
16704,39,98,0
16705,39,98,0
16706,39,98,0
16707,38,98,0
16708,39,98,0
16709,39,96,0
16710,39,96,0
16711,39,98,0
16712,39,98,0
16713,40,98,0
16714,39,94,0
16715,39,98,0
16716,38,98,0
16717,39,98,0
16718,39,98,0
16719,40,98,0
16720,39,97,0
16721,39,97,0
16722,39,97,0
16723,39,97,0
16724,39,99,0
16725,39,97,0
16726,39,99,0
16727,39,99,0
16728,40,99,0
16729,39,99,0
16730,38,99,0
16731,39,99,0
16732,40,95,0
16733,40,95,0
16734,40,95,0
16735,39,99,0
16736,39,99,0
16737,40,99,0
16738,39,99,0
16739,40,97,0
16740,40,97,0
16741,38,97,0
16742,38,99,0
16743,38,97,0
16744,40,97,0
16745,40,95,0
16746,40,97,0
16747,39,97,0
16748,39,99,0
16749,40,97,0
16750,40,97,0
16751,40,99,0
16752,40,98,0
16753,39,98,0
16754,39,98,0
16755,38,98,0
16756,39,100,0
16757,40,98,0
16758,39,100,0
16759,39,101,0
16760,40,98,0
16761,39,100,0
16762,39,100,0
16763,40,101,0
16764,39,100,0
16765,40,99,0
16766,40,95,0
16767,39,97,0
16768,39,97,0
16769,39,100,0
16770,41,98,0
16771,40,98,0
16772,40,98,0
16773,39,98,0
16774,39,102,0
16775,39,101,0
16776,39,100,0
16777,40,97,0
16778,40,97,0
16779,39,100,0
16780,40,98,0
16781,40,100,0
16782,39,99,0
16783,38,99,0
16784,39,100,0
16785,39,98,0
16786,39,98,0
16787,39,98,0
16788,41,97,0
16789,39,97,0
16790,39,97,0
16791,39,100,0
16792,40,97,0
16793,39,99,0
16794,40,97,0
16795,39,97,0
16796,39,99,0
16797,39,101,0
16798,40,100,0
16799,40,100,0
16800,40,97,0
16801,39,99,0
16802,38,99,0
16803,38,99,0
16804,38,97,0
16805,38,99,0
16806,40,95,0
16807,39,99,0
16808,39,97,0
16809,39,101,0
16810,39,98,0
16811,40,97,0
16812,41,97,0
16813,39,97,0
16814,40,97,0
16815,40,101,0
16816,39,96,0
16817,39,98,0
16818,40,100,0
16819,39,100,0
16820,39,97,0
16821,39,99,0
16822,38,99,0
16823,39,99,0
16824,39,98,0
16825,39,98,0
16826,40,98,0
16827,39,97,0
16828,39,99,0
16829,39,97,0
16830,39,99,0
16831,40,97,0
16832,40,101,0
16833,40,98,0
16834,39,104,0
16835,39,97,0
16836,40,99,0
16837,40,101,0
16838,39,98,0
16839,39,98,0
16840,40,98,0
16841,40,97,0
16842,40,99,0
16843,39,99,0
16844,39,99,0
16845,40,97,0
16846,40,97,0
16847,38,99,0
16848,39,99,0
16849,40,97,0
16850,40,99,0
16851,39,101,0
16852,39,98,0
16853,40,96,0
16854,40,98,0
16855,39,98,0
16856,40,98,0
16857,39,96,0
16858,39,96,0
16859,40,98,0
16860,40,98,0
16861,39,98,0
16862,39,96,0
16863,40,98,0
16864,39,98,0
16865,39,96,0
16866,39,98,0
16867,40,98,0
16868,40,96,0
16869,41,98,0
16870,38,97,0
16871,39,97,0
16872,39,99,0
16873,40,99,0
16874,38,97,0
16875,39,98,0
16876,39,98,0
16877,39,98,0
16878,40,98,0
16879,40,98,0
16880,40,96,0
16881,39,96,0
16882,38,98,0
16883,40,98,0
16884,39,98,0
16885,40,97,0
16886,39,97,0
16887,40,97,0
16888,39,97,0
16889,38,97,0
16890,40,97,0
16891,39,99,0
16892,40,95,0
16893,39,99,0
16894,40,99,0
16895,39,99,0
16896,40,97,0
16897,39,99,0
16898,40,97,0
16899,40,97,0
16900,41,99,0
16901,39,101,0
16902,39,98,0
16903,40,100,0
16904,38,98,0
16905,40,96,0
16906,40,100,0
16907,39,97,0
16908,38,99,0
16909,39,99,0
16910,39,97,0
16911,40,97,0
16912,40,101,0
16913,40,96,0
16914,39,100,0
16915,40,99,0
16916,40,99,0
16917,40,99,0
16918,40,97,0
16919,39,97,0
16920,53,112,0
16921,44,109,0
16922,46,108,0
16923,44,111,0
16924,43,110,0
16925,39,99,0
16926,45,110,0
16927,45,130,0
16928,46,115,0
16929,40,97,0
16930,39,98,0
16931,40,98,0
16932,40,97,0
16933,39,99,0
16934,39,98,0
16935,40,98,0
16936,39,100,0
16937,40,97,0
16938,40,99,0
16939,40,97,0
16940,40,97,0
16941,40,99,0
16942,39,100,0
16943,40,98,0
16944,38,98,0
16945,39,99,0
16946,39,99,0
16947,40,101,0
16948,40,100,0
16949,40,101,0
16950,39,99,0
16951,39,100,0
16952,40,99,0
16953,40,97,0
16954,39,99,0
16955,39,99,0
16956,39,99,0
16957,40,99,0
16958,39,99,0
16959,39,99,0
16960,40,99,0
16961,40,99,0
16962,40,99,0
16963,39,99,0
16964,38,97,0
16965,39,97,0
16966,40,99,0
16967,39,99,0
16968,39,99,0
16969,40,99,0
16970,40,97,0
16971,39,99,0
16972,40,98,0
16973,40,98,0
16974,40,98,0
16975,39,98,0
16976,39,98,0
16977,40,100,0
16978,39,98,0
16979,40,98,0
16980,40,100,0
16981,39,101,0
16982,38,98,0
16983,40,96,0
16984,39,98,0
16985,38,98,0
16986,40,98,0
16987,39,98,0
16988,40,98,0
16989,40,98,0
16990,39,98,0
16991,39,100,0
16992,39,97,0
16993,40,97,0
16994,40,97,0
16995,40,97,0
16996,40,98,0
16997,40,100,0
16998,39,97,0
16999,39,99,0
17000,40,97,0
17001,40,99,0
17002,40,98,0
17003,40,98,0
17004,39,100,0
17005,39,94,0
17006,39,98,0
17007,40,96,0
17008,40,96,0
17009,39,98,0
17010,40,98,0
17011,40,100,0
17012,40,101,0
17013,40,97,0
17014,39,96,0
17015,39,98,0
17016,39,100,0
17017,39,101,0
17018,39,99,0
17019,39,98,0
17020,40,98,0
17021,39,98,0
17022,39,98,0
17023,39,100,0
17024,39,97,0
17025,40,99,0
17026,39,97,0
17027,39,99,0
17028,39,97,0
17029,39,99,0
17030,39,97,0
17031,40,97,0
17032,39,100,0
17033,39,101,0
17034,38,100,0
17035,39,96,0
17036,39,97,0
17037,39,97,0
17038,40,97,0
17039,41,97,0
17040,39,101,0
17041,38,97,0
17042,40,98,0
17043,39,100,0
17044,39,99,0
17045,40,101,0
17046,39,98,0
17047,38,98,0
17048,39,100,0
17049,40,99,0
17050,39,97,0
17051,40,100,0
17052,40,96,0
17053,41,100,0
17054,40,100,0
17055,39,97,0
17056,39,99,0
17057,40,98,0
17058,40,99,0
17059,39,97,0
17060,40,99,0
17061,40,99,0
17062,39,97,0
17063,40,97,0
17064,39,101,0
17065,40,99,0
17066,38,97,0
17067,40,99,0
17068,41,97,0
17069,40,97,0
17070,40,99,0
17071,40,97,0
17072,39,99,0
17073,39,100,0
17074,39,99,0
17075,40,99,0
17076,39,99,0
17077,40,97,0
17078,39,97,0
17079,40,99,0
17080,39,100,0
17081,40,101,0
17082,39,98,0
17083,40,100,0
17084,40,101,0
17085,40,99,0
17086,40,97,0
17087,39,99,0
17088,39,99,0
17089,39,99,0
17090,39,100,0
17091,40,98,0
17092,39,100,0
17093,39,99,0
17094,39,99,0
17095,40,97,0
17096,40,97,0
17097,39,101,0
17098,40,100,0
17099,39,100,0
17100,40,99,0
17101,39,100,0
17102,39,97,0
17103,39,99,0
17104,39,98,0
17105,39,98,0
17106,39,98,0
17107,39,96,0
17108,39,100,0
17109,41,101,0
17110,40,100,0
17111,38,98,0
17112,39,97,0
17113,39,99,0
17114,39,99,0
17115,39,101,0
17116,39,98,0
17117,39,98,0
17118,40,97,0
17119,40,97,0
17120,39,99,0
17121,40,97,0
17122,40,99,0
17123,40,99,0
17124,41,99,0
17125,39,99,0
17126,39,99,0
17127,39,99,0
17128,40,97,0
17129,39,99,0
17130,39,99,0
17131,40,99,0
17132,40,99,0
17133,39,99,0
17134,38,99,0
17135,40,99,0
17136,40,99,0
17137,41,97,0
17138,39,99,0
17139,40,97,0
17140,39,101,0
17141,39,100,0
17142,40,101,0
17143,39,97,0
17144,40,98,0
17145,39,98,0
17146,39,98,0
17147,40,102,0
17148,40,99,0
17149,40,101,0
17150,39,98,0
17151,39,98,0
17152,40,98,0
17153,40,98,0
17154,39,100,0
17155,39,97,0
17156,40,99,0
17157,40,97,0
17158,38,99,0
17159,39,99,0
17160,40,97,0
17161,40,98,0
17162,40,98,0
17163,39,98,0
17164,39,98,0
17165,39,98,0
17166,40,100,0
17167,40,101,0
17168,38,98,0
17169,39,98,0
17170,39,98,0
17171,39,98,0
17172,39,98,0
17173,40,96,0
17174,39,98,0
17175,39,96,0
17176,39,98,0
17177,39,98,0
17178,39,100,0
17179,39,97,0
17180,39,97,0
17181,40,101,0
17182,39,98,0
17183,39,100,0
17184,39,99,0
17185,40,97,0
17186,40,97,0
17187,40,97,0
17188,38,99,0
17189,40,97,0
17190,39,101,0
17191,39,98,0
17192,40,100,0
17193,39,97,0
17194,40,99,0
17195,39,97,0
17196,39,101,0
17197,39,100,0
17198,38,96,0
17199,40,96,0
17200,38,98,0
17201,39,100,0
17202,39,99,0
17203,40,97,0
17204,40,101,0
17205,38,98,0
17206,40,96,0
17207,39,97,0
17208,43,98,0
17209,38,96,0
17210,40,96,0
17211,39,98,0
17212,40,97,0
17213,39,101,0
17214,39,96,0
17215,39,97,0
17216,38,99,0
17217,40,96,0
17218,40,96,0
17219,40,96,0
17220,39,99,0
17221,40,99,0
17222,39,97,0
17223,39,101,0
17224,40,100,0
17225,40,97,0
17226,39,101,0
17227,39,98,0
17228,39,96,0
17229,40,97,0
17230,39,97,0
17231,39,99,0
17232,40,97,0
17233,40,99,0
17234,38,98,0
17235,40,98,0
17236,38,98,0
17237,40,98,0
17238,39,100,0
17239,41,97,0
17240,39,99,0
17241,39,98,0
17242,39,98,0
17243,39,98,0
17244,40,98,0
17245,40,97,0
17246,40,99,0
17247,38,97,0
17248,39,99,0
17249,39,99,0
17250,39,99,0
17251,41,99,0
17252,40,97,0
17253,41,99,0
17254,40,100,0
17255,39,100,0
17256,39,99,0
17257,38,97,0
17258,39,101,0
17259,38,100,0
17260,39,99,0
17261,40,99,0
17262,41,97,0
17263,41,99,0
17264,39,101,0
17265,39,98,0
17266,39,96,0
17267,40,98,0
17268,40,98,0
17269,39,100,0
17270,40,97,0
17271,38,99,0
17272,38,99,0
17273,40,98,0
17274,40,98,0
17275,40,98,0
17276,40,100,0
17277,39,97,0
17278,40,101,0
17279,38,98,0
17280,38,98,0
17281,38,98,0
17282,40,96,0
17283,40,100,0
17284,40,97,0
17285,40,101,0
17286,39,98,0
17287,39,98,0
17288,40,98,0
17289,40,100,0
17290,39,99,0
17291,39,99,0
17292,40,97,0
17293,39,99,0
17294,40,95,0
17295,40,99,0
17296,40,99,0
17297,40,98,0
17298,39,98,0
17299,39,98,0
17300,39,98,0
17301,39,98,0
17302,40,98,0
17303,39,98,0
17304,39,98,0
17305,40,100,0
17306,39,99,0
17307,39,99,0
17308,39,97,0
17309,39,100,0
17310,41,98,0
17311,39,100,0
17312,40,97,0
17313,41,100,0
17314,39,98,0
17315,39,98,0
17316,40,99,0
17317,40,97,0
17318,39,99,0
17319,39,99,0
17320,40,97,0
17321,39,101,0
17322,40,100,0
17323,41,97,0
17324,40,97,0
17325,40,97,0
17326,39,97,0
17327,40,97,0
17328,39,99,0
17329,40,97,0
17330,41,100,0
17331,40,100,0
17332,38,101,0
17333,39,96,0
17334,39,98,0
17335,40,98,0
17336,40,100,0
17337,39,99,0
17338,39,99,0
17339,39,101,0
17340,39,98,0
17341,40,98,0
17342,40,100,0
17343,39,97,0
17344,39,97,0
17345,38,99,0
17346,40,99,0
17347,39,101,0
17348,41,100,0
17349,38,99,0
17350,39,99,0
17351,39,99,0
17352,38,99,0
17353,40,95,0
17354,40,99,0
17355,41,98,0
17356,40,100,0
17357,40,100,0
17358,39,99,0
17359,39,101,0
17360,40,100,0
17361,40,97,0
17362,39,101,0
17363,39,98,0
17364,40,98,0
17365,39,98,0
17366,39,98,0
17367,40,98,0
17368,39,98,0
17369,40,98,0
17370,39,98,0
17371,40,100,0
17372,39,97,0
17373,39,97,0
17374,39,97,0
17375,38,97,0
17376,39,97,0
17377,40,97,0
17378,39,98,0
17379,38,98,0
17380,39,98,0
17381,39,96,0
17382,39,98,0
17383,39,100,0
17384,38,101,0
17385,39,100,0
17386,39,94,0
17387,40,98,0
17388,40,98,0
17389,40,100,0
17390,39,99,0
17391,38,97,0
17392,39,97,0
17393,39,99,0
17394,39,98,0
17395,39,96,0
17396,40,100,0
17397,39,98,0
17398,40,99,0
17399,39,97,0
17400,40,97,0
17401,38,99,0
17402,39,99,0
17403,39,99,0
17404,40,99,0
17405,40,99,0
17406,40,99,0
17407,40,97,0
17408,40,95,0
17409,39,101,0
17410,38,98,0
17411,39,100,0
17412,40,99,0
17413,41,99,0
17414,40,99,0
17415,40,101,0
17416,40,98,0
17417,39,100,0
17418,40,99,0
17419,41,99,0
17420,39,100,0
17421,39,98,0
17422,38,98,0
17423,39,97,0
17424,40,101,0
17425,39,98,0
17426,40,96,0
17427,38,101,0
17428,39,96,0
17429,39,96,0
17430,39,100,0
17431,40,99,0
17432,39,99,0
17433,40,96,0
17434,38,100,0
17435,40,97,0
17436,39,99,0
17437,40,95,0
17438,40,96,0
17439,39,98,0
17440,39,100,0
17441,39,98,0
17442,38,98,0
17443,40,101,0
17444,40,97,0
17445,39,101,0
17446,39,98,0
17447,38,100,0
17448,39,99,0
17449,40,97,0
17450,39,100,0
17451,39,99,0
17452,39,99,0
17453,39,98,0
17454,40,98,0
17455,40,100,0
17456,40,99,0
17457,41,99,0
17458,40,98,0
17459,38,98,0
17460,40,100,0
17461,39,98,0
17462,38,97,0
17463,39,99,0
17464,41,99,0
17465,39,99,0
17466,39,99,0
17467,39,99,0
17468,39,99,0
17469,40,97,0
17470,39,99,0
17471,40,97,0
17472,40,98,0
17473,39,100,0
17474,39,99,0
17475,39,99,0
17476,39,97,0
17477,40,97,0
17478,40,99,0
17479,39,101,0
17480,40,98,0
17481,40,98,0
17482,39,96,0
17483,40,98,0
17484,39,98,0
17485,40,98,0
17486,39,100,0
17487,40,99,0
17488,41,97,0
17489,40,100,0
17490,39,98,0
17491,38,97,0
17492,39,99,0
17493,40,99,0
17494,39,99,0
17495,40,97,0
17496,148,102,0
17497,39,98,0
17498,39,99,0
17499,39,99,0
17500,39,98,0
17501,39,98,0
17502,40,99,0
17503,40,97,0
17504,39,98,0
17505,38,98,0
17506,39,98,0
17507,40,97,0
17508,39,101,0
17509,39,98,0
17510,39,98,0
17511,38,98,0
17512,39,97,0
17513,39,101,0
17514,39,98,0
17515,39,98,0
17516,40,98,0
17517,39,96,0
17518,38,99,0
17519,39,99,0
17520,39,99,0
17521,39,97,0
17522,39,97,0
17523,39,100,0
17524,39,98,0
17525,39,97,0
17526,40,97,0
17527,38,97,0
17528,39,97,0
17529,39,98,0
17530,39,98,0
17531,39,98,0
17532,40,96,0
17533,40,96,0
17534,38,99,0
17535,40,101,0
17536,40,98,0
17537,39,100,0
17538,42,99,0
17539,39,97,0
17540,39,97,0
17541,39,97,0
17542,39,96,0
17543,40,98,0
17544,39,98,0
17545,40,98,0
17546,39,100,0
17547,39,97,0
17548,40,99,0
17549,38,97,0
17550,39,99,0
17551,39,97,0
17552,41,99,0
17553,40,95,0
17554,39,99,0
17555,40,97,0
17556,40,97,0
17557,39,97,0
17558,40,97,0
17559,39,97,0
17560,39,97,0
17561,38,98,0
17562,38,98,0
17563,147,427,0
17564,44,102,0
17565,41,107,0
17566,45,120,0
17567,45,114,0
17568,44,119,0
17569,44,111,0
17570,44,108,0
17571,45,121,0
17572,39,98,0
17573,41,106,0
17574,43,103,0
17575,40,99,0
17576,45,112,0
17577,46,111,0
17578,125,111,0
17579,41,99,0
17580,40,97,0
17581,40,97,0
17582,38,96,0
17583,39,98,0
17584,39,100,0
17585,39,100,0
17586,39,98,0
17587,39,99,0
17588,39,98,0
17589,39,96,0
17590,38,98,0
17591,40,96,0
17592,40,98,0
17593,40,99,0
17594,40,99,0
17595,39,99,0
17596,39,97,0
17597,39,96,0
17598,39,98,0
17599,40,98,0
17600,39,98,0
17601,38,98,0
17602,39,98,0
17603,41,97,0
17604,40,101,0
17605,40,98,0
17606,39,98,0
17607,40,101,0
17608,40,97,0
17609,39,100,0
17610,39,98,0
17611,39,99,0
17612,39,99,0
17613,40,97,0
17614,40,97,0
17615,39,101,0
17616,40,96,0
17617,40,98,0
17618,39,96,0
17619,39,98,0
17620,39,99,0
17621,39,99,0
17622,39,99,0
17623,40,95,0
17624,40,97,0
17625,40,99,0
17626,39,98,0
17627,40,98,0
17628,40,98,0
17629,39,96,0
17630,40,98,0
17631,39,98,0
17632,40,100,0
17633,40,97,0
17634,40,99,0
17635,40,97,0
17636,41,98,0
17637,40,98,0
17638,40,98,0
17639,39,98,0
17640,40,100,0
17641,39,99,0
17642,40,97,0
17643,40,97,0
17644,40,97,0
17645,39,101,0
17646,40,98,0
17647,40,98,0
17648,40,102,0
17649,39,100,0
17650,39,96,0
17651,40,98,0
17652,40,99,0
17653,38,99,0
17654,40,101,0
17655,39,96,0
17656,39,98,0
17657,40,98,0
17658,40,100,0
17659,39,97,0
17660,39,99,0
17661,38,101,0
17662,39,98,0
17663,38,98,0
17664,39,100,0
17665,40,97,0
17666,40,101,0
17667,39,99,0
17668,40,97,0
17669,39,98,0
17670,39,98,0
17671,39,96,0
17672,39,96,0
17673,40,96,0
17674,40,96,0
17675,40,98,0
17676,39,98,0
17677,39,98,0
17678,38,98,0
17679,40,98,0
17680,40,98,0
17681,39,100,0
17682,40,99,0
17683,39,97,0
17684,39,101,0
17685,39,98,0
17686,39,96,0
17687,39,98,0
17688,38,98,0
17689,40,100,0
17690,39,97,0
17691,39,97,0
17692,39,101,0
17693,39,98,0
17694,40,98,0
17695,39,98,0
17696,40,100,0
17697,40,97,0
17698,39,99,0
17699,39,97,0
17700,40,97,0
17701,39,97,0
17702,41,99,0
17703,39,99,0
17704,39,97,0
17705,39,97,0
17706,39,99,0
17707,41,99,0
17708,39,99,0
17709,39,99,0
17710,40,99,0
17711,40,99,0
17712,41,99,0
17713,39,99,0
17714,39,97,0
17715,39,99,0
17716,40,97,0
17717,39,99,0
17718,39,97,0
17719,40,97,0
17720,39,99,0
17721,39,101,0
17722,39,96,0
17723,38,98,0
17724,39,98,0
17725,40,98,0
17726,40,100,0
17727,38,100,0
17728,39,97,0
17729,39,101,0
17730,39,98,0
17731,39,98,0
17732,40,100,0
17733,40,97,0
17734,41,97,0
17735,40,99,0
17736,40,97,0
17737,39,99,0
17738,41,97,0
17739,39,97,0
17740,38,99,0
17741,40,97,0
17742,39,99,0
17743,39,101,0
17744,41,96,0
17745,40,98,0
17746,40,100,0
17747,39,99,0
17748,38,97,0
17749,40,97,0
17750,40,97,0
17751,39,99,0
17752,39,97,0
17753,39,101,0
17754,40,98,0
17755,39,98,0
17756,39,98,0
17757,40,100,0
17758,38,97,0
17759,40,99,0
17760,40,101,0
17761,40,99,0
17762,38,97,0
17763,40,97,0
17764,41,95,0
17765,40,102,0
17766,39,96,0
17767,40,98,0
17768,39,96,0
17769,40,100,0
17770,40,97,0
17771,40,99,0
17772,40,99,0
17773,38,99,0
17774,39,97,0
17775,39,99,0
17776,39,99,0
17777,40,97,0
17778,39,101,0
17779,40,100,0
17780,39,97,0
17781,38,99,0
17782,39,99,0
17783,39,99,0
17784,44,99,0
17785,40,98,0
17786,40,98,0
17787,38,99,0
17788,39,98,0
17789,40,98,0
17790,39,99,0
17791,39,97,0
17792,39,98,0
17793,39,98,0
17794,40,97,0
17795,39,101,0
17796,40,100,0
17797,40,99,0
17798,40,98,0
17799,39,98,0
17800,39,98,0
17801,39,100,0
17802,40,99,0
17803,39,97,0
17804,40,100,0
17805,40,100,0
17806,40,97,0
17807,41,97,0
17808,40,100,0
17809,40,96,0
17810,40,99,0
17811,41,99,0
17812,39,99,0
17813,39,99,0
17814,40,99,0
17815,39,98,0
17816,40,96,0
17817,40,100,0
17818,41,99,0
17819,39,99,0
17820,38,99,0
17821,38,99,0
17822,39,100,0
17823,39,98,0
17824,40,97,0
17825,39,97,0
17826,39,99,0
17827,40,97,0
